-17,526717557251903; 0,40830534351145076
-17,28325429230808; 0,35537913486005124
-16,95863660571631; 0,31873791348600555
-16,715173340772488; 0,2617404580152676
-16,390555654180716; 0,221027989821883
-15,741320280997183; 0,14774554707379162
-15,092084907813646; 0,10703307888040747
-14,767467221221878; 0,06224936386768487
-14,037077426390397; 0,017465648854961824
-12,738606680023327; 0,0011806615776084328
-11,764753620248026; 0,0011806615776084328
-10,30397403058507; 0,0011806615776084328
-9,573584235753593; 0,0011806615776084328
-8,437422332682402; 0,0011806615776084328
-7,707032537850925; 0,0011806615776084328
-6,73317947807562; 0,0011806615776084328
-5,67817199665237; 0,0011806615776084328
-4,54201009358119; 0,0011806615776084328
-3,6493114554538266; 0,0011806615776084328
-2,513149552382636; 0,0011806615776084328
-1,701605335903217; 0,0011806615776084328
-0,403134589536144; -0,006961832061068485
0,7330273135350396; -0,002890585241730026
1,950343638254175; 0,0011806615776084328
2,9241966980294762; 0,0011806615776084328
3,8980497578047775; 0,0011806615776084328
4,790748395932141; -0,002890585241730026
6,0080647206512765; -0,002890585241730026
7,063072202074515; -0,002890585241730026
7,874616418553934; -0,002890585241730026
9,010778321625125; -0,002890585241730026
10,065785803048364; -0,006961832061068485
11,526565392711326; -0,011033078880406944
12,2569551875428; -0,011033078880406944
13,230808247318109; -0,015104325699745402
14,042352463797528; -0,059888040712468005
14,61043341533312; -0,10467175572519061
15,097359945220774; -0,14945547073791365
15,503132053460483; -0,17795419847328242
15,99005858334813; -0,23088040712468194
16,476985113235784; -0,2675216284987276
16,96391164312344; -0,30009160305343485
17,450838173011086; -0,33673282442748054
